Gain
18.06
FMax
2200
FMin
1710
Beamwidth
59
Electrical
2
Horizontal	360
0	0
1	0.01
2	0.02
3	0.05
4	0.08
5	0.11
6	0.15
7	0.2
8	0.26
9	0.32
10	0.39
11	0.47
12	0.55
13	0.64
14	0.74
15	0.84
16	0.95
17	1.07
18	1.19
19	1.32
20	1.45
21	1.59
22	1.73
23	1.88
24	2.04
25	2.2
26	2.37
27	2.55
28	2.73
29	2.91
30	3.1
31	3.29
32	3.49
33	3.7
34	3.91
35	4.12
36	4.35
37	4.57
38	4.8
39	5.04
40	5.28
41	5.53
42	5.78
43	6.04
44	6.3
45	6.57
46	6.85
47	7.13
48	7.42
49	7.71
50	8.01
51	8.31
52	8.62
53	8.94
54	9.26
55	9.58
56	9.91
57	10.25
58	10.59
59	10.93
60	11.27
61	11.62
62	11.97
63	12.32
64	12.67
65	13.02
66	13.37
67	13.72
68	14.06
69	14.41
70	14.74
71	15.07
72	15.39
73	15.71
74	16.01
75	16.31
76	16.6
77	16.88
78	17.15
79	17.41
80	17.66
81	17.9
82	18.13
83	18.35
84	18.57
85	18.77
86	18.97
87	19.16
88	19.35
89	19.54
90	19.72
91	19.9
92	20.07
93	20.25
94	20.42
95	20.6
96	20.78
97	20.96
98	21.15
99	21.33
100	21.53
101	21.72
102	21.92
103	22.13
104	22.34
105	22.56
106	22.79
107	23.02
108	23.26
109	23.5
110	23.74
111	23.99
112	24.24
113	24.49
114	24.74
115	24.99
116	25.22
117	25.46
118	25.67
119	25.88
120	26.07
121	26.24
122	26.4
123	26.54
124	26.67
125	26.78
126	26.88
127	26.97
128	27.05
129	27.12
130	27.19
131	27.26
132	27.33
133	27.41
134	27.49
135	27.58
136	27.69
137	27.81
138	27.95
139	28.1
140	28.28
141	28.48
142	28.71
143	28.97
144	29.26
145	29.59
146	29.95
147	30.35
148	30.79
149	31.28
150	31.8
151	32.36
152	32.96
153	33.58
154	34.22
155	34.86
156	35.46
157	36
158	36.43
159	36.74
160	36.9
161	36.92
162	36.82
163	36.62
164	36.37
165	36.11
166	35.84
167	35.59
168	35.38
169	35.2
170	35.06
171	34.96
172	34.91
173	34.89
174	34.92
175	34.99
176	35.08
177	35.21
178	35.37
179	35.55
180	35.76
181	36
182	36.26
183	36.54
184	36.86
185	37.21
186	37.6
187	38.02
188	38.51
189	39.05
190	39.67
191	40.38
192	41.2
193	42.17
194	43.32
195	44.69
196	46.32
197	48.25
198	50.21
199	51.22
200	50.21
201	47.96
202	45.62
203	43.53
204	41.75
205	40.2
206	38.86
207	37.68
208	36.64
209	35.72
210	34.89
211	34.15
212	33.49
213	32.9
214	32.38
215	31.91
216	31.51
217	31.15
218	30.84
219	30.58
220	30.36
221	30.19
222	30.06
223	29.96
224	29.91
225	29.88
226	29.89
227	29.93
228	30
229	30.1
230	30.21
231	30.34
232	30.48
233	30.62
234	30.76
235	30.89
236	30.98
237	31.05
238	31.08
239	31.05
240	30.97
241	30.83
242	30.63
243	30.37
244	30.07
245	29.73
246	29.36
247	28.98
248	28.58
249	28.17
250	27.77
251	27.38
252	26.99
253	26.61
254	26.25
255	25.91
256	25.57
257	25.25
258	24.94
259	24.65
260	24.36
261	24.09
262	23.83
263	23.57
264	23.32
265	23.08
266	22.83
267	22.59
268	22.35
269	22.11
270	21.87
271	21.62
272	21.37
273	21.11
274	20.85
275	20.58
276	20.3
277	20.01
278	19.72
279	19.41
280	19.1
281	18.78
282	18.45
283	18.11
284	17.77
285	17.42
286	17.06
287	16.7
288	16.33
289	15.97
290	15.6
291	15.22
292	14.85
293	14.47
294	14.1
295	13.72
296	13.35
297	12.98
298	12.61
299	12.24
300	11.88
301	11.52
302	11.16
303	10.81
304	10.46
305	10.11
306	9.77
307	9.43
308	9.1
309	8.77
310	8.44
311	8.13
312	7.81
313	7.5
314	7.2
315	6.9
316	6.61
317	6.32
318	6.04
319	5.76
320	5.49
321	5.22
322	4.97
323	4.71
324	4.46
325	4.22
326	3.99
327	3.76
328	3.54
329	3.32
330	3.11
331	2.9
332	2.71
333	2.52
334	2.33
335	2.15
336	1.98
337	1.82
338	1.66
339	1.51
340	1.37
341	1.23
342	1.1
343	0.98
344	0.86
345	0.75
346	0.65
347	0.56
348	0.47
349	0.39
350	0.32
351	0.26
352	0.2
353	0.15
354	0.11
355	0.07
356	0.04
357	0.02
358	0.01
359	0
Vertical	360
0	1.3
1	0.34
2	0
3	0.27
4	1.15
5	2.69
6	4.97
7	8.17
8	12.63
9	19.24
10	30.99
11	31.79
12	30.36
13	36.25
14	31.81
15	27.11
16	24.4
17	23.24
18	23.42
19	24.78
20	27.04
21	29.86
22	32.61
23	33.86
24	32.88
25	30.87
26	28.67
27	26.63
28	24.93
29	23.73
30	23.09
31	23.05
32	23.55
33	24.53
34	25.93
35	27.62
36	29.42
37	30.91
38	31.7
39	31.94
40	32.17
41	32.81
42	34.06
43	35.99
44	38.56
45	41.5
46	43.94
47	45.07
48	46.03
49	47.77
50	45.85
51	40.65
52	37.35
53	35.19
54	33.36
55	31.71
56	30.52
57	29.94
58	29.91
59	30.3
60	31.09
61	32.41
62	34.46
63	37.38
64	41.34
65	46.26
66	48.4
67	44.75
68	41.31
69	38.76
70	36.68
71	34.81
72	33.08
73	31.54
74	30.27
75	29.32
76	28.7
77	28.33
78	28.13
79	27.97
80	27.79
81	27.56
82	27.34
83	27.27
84	27.44
85	27.9
86	28.55
87	29.25
88	29.86
89	30.15
90	29.95
91	29.34
92	28.67
93	28.3
94	28.37
95	28.91
96	29.88
97	31.2
98	32.76
99	34.5
100	36.36
101	38.32
102	40.08
103	40.84
104	40.31
105	39.31
106	38.57
107	38.21
108	38.02
109	37.74
110	37.36
111	37.09
112	37.18
113	37.85
114	39.2
115	41.11
116	42.87
117	43.22
118	41.91
119	40.1
120	38.74
121	38.21
122	38.48
123	39.16
124	39.66
125	39.99
126	40.85
127	43.07
128	46.93
129	47.28
130	42.96
131	39.65
132	37.11
133	35.04
134	33.55
135	32.77
136	32.58
137	32.56
138	32.12
139	31.14
140	30.04
141	29.23
142	28.92
143	29.15
144	29.89
145	31.11
146	32.82
147	35.05
148	37.77
149	40.59
150	42.39
151	42.55
152	41.86
153	41.12
154	40.71
155	40.91
156	42.01
157	44.19
158	46.92
159	46.63
160	43.66
161	41.45
162	40.53
163	40.76
164	41.66
165	42.3
166	42.25
167	42.26
168	42.49
169	42.1
170	41.12
171	40.74
172	41.76
173	44.39
174	46.27
175	43.16
176	39.7
177	37.31
178	35.65
179	34.46
180	33.67
181	33.32
182	33.5
183	34.34
184	36.02
185	38.94
186	43.83
187	52.4
188	53.99
189	50.78
190	51.99
191	53.43
192	49.1
193	45.36
194	43.09
195	41.32
196	39.46
197	37.64
198	36.32
199	35.72
200	35.88
201	36.54
202	37
203	36.42
204	35.05
205	33.66
206	32.62
207	31.99
208	31.78
209	31.97
210	32.59
211	33.68
212	35.12
