Gain
18
FMax
0
FMin
0
Beamwidth
0
Electrical
2
Horizontal	360
0	0
1	0.01
2	0.03
3	0.05
4	0.08
5	0.12
6	0.15
7	0.2
8	0.26
9	0.31
10	0.37
11	0.44
12	0.51
13	0.6
14	0.69
15	0.77
16	0.86
17	0.96
18	1.06
19	1.17
20	1.28
21	1.4
22	1.52
23	1.65
24	1.77
25	1.91
26	2.05
27	2.2
28	2.35
29	2.5
30	2.66
31	2.83
32	3
33	3.17
34	3.29
35	3.55
36	3.89
37	4.02
38	4.19
39	4.38
40	4.56
41	4.75
42	4.93
43	5.12
44	5.31
45	5.5
46	5.7
47	5.9
48	6.09
49	6.28
50	6.5
51	6.71
52	6.93
53	7.15
54	7.37
55	7.59
56	7.82
57	8.05
58	8.28
59	8.52
60	8.77
61	9.02
62	9.27
63	9.53
64	9.79
65	10.05
66	10.31
67	10.58
68	10.87
69	11.16
70	11.45
71	11.76
72	12.06
73	12.37
74	12.7
75	13.03
76	13.36
77	13.71
78	14.06
79	14.42
80	14.78
81	15.15
82	15.54
83	15.92
84	16.31
85	16.71
86	17.11
87	17.52
88	17.93
89	18.34
90	18.75
91	19.16
92	19.58
93	19.99
94	20.37
95	20.73
96	21.12
97	21.5
98	21.83
99	22.15
100	22.45
101	22.72
102	22.99
103	23.24
104	23.45
105	23.67
106	23.87
107	24.04
108	24.2
109	24.36
110	24.5
111	24.65
112	24.78
113	24.91
114	25.06
115	25.21
116	25.34
117	25.47
118	25.62
119	25.79
120	25.95
121	26.11
122	26.3
123	26.48
124	26.66
125	26.84
126	27.02
127	27.19
128	27.36
129	27.57
130	27.76
131	27.93
132	28.13
133	28.32
134	28.48
135	28.68
136	28.86
137	29.05
138	29.27
139	29.48
140	29.69
141	29.91
142	30.15
143	30.4
144	30.66
145	31.02
146	31.41
147	31.75
148	32.21
149	32.71
150	33.11
151	33.55
152	34
153	34.42
154	35.04
155	35.63
156	35.95
157	36.32
158	37.04
159	37.88
160	38.68
161	39.65
162	40.79
163	42.02
164	43.33
165	44.81
166	46.42
167	47.78
168	48.09
169	47
170	45.03
171	43.18
172	41.85
173	40.55
174	39.31
175	38.34
176	38.18
177	37.03
178	36.18
179	35.55
180	35.05
181	34.59
182	34.15
183	33.77
184	33.5
185	33.27
186	33.07
187	32.87
188	32.68
189	32.53
190	32.41
191	32.35
192	32.36
193	32.44
194	32.55
195	32.67
196	32.82
197	33.07
198	33.39
199	33.74
200	34.12
201	34.6
202	35.09
203	35.5
204	35.95
205	36.42
206	36.75
207	36.97
208	37.06
209	36.97
210	36.73
211	36.37
212	35.93
213	35.53
214	35.15
215	34.7
216	34.25
217	33.86
218	33.53
219	33.18
220	32.83
221	32.59
222	32.42
223	32.28
224	32.13
225	31.97
226	31.81
227	31.65
228	31.56
229	31.55
230	31.55
231	31.55
232	31.54
233	31.54
234	31.55
235	31.56
236	31.58
237	31.66
238	31.79
239	31.82
240	31.85
241	31.95
242	31.98
243	31.98
244	31.97
245	31.94
246	31.89
247	31.82
248	31.71
249	31.57
250	31.4
251	31.2
252	30.91
253	30.53
254	30.23
255	29.95
256	29.56
257	29.09
258	28.63
259	28.23
260	27.7
261	27.11
262	26.62
263	26.07
264	25.47
265	24.92
266	24.4
267	23.86
268	23.29
269	22.75
270	22.24
271	21.71
272	21.17
273	20.63
274	20.11
275	19.59
276	19.09
277	18.61
278	18.14
279	17.66
280	17.16
281	16.7
282	16.25
283	15.78
284	15.34
285	14.95
286	14.51
287	14.08
288	13.67
289	13.26
290	12.87
291	12.49
292	12.1
293	11.72
294	11.35
295	10.97
296	10.62
297	10.27
298	9.92
299	9.6
300	9.29
301	8.98
302	8.66
303	8.36
304	8.07
305	7.79
306	7.51
307	7.23
308	6.97
309	6.72
310	6.47
311	6.22
312	5.98
313	5.74
314	5.51
315	5.28
316	5.07
317	4.86
318	4.64
319	4.42
320	4.2
321	3.99
322	3.79
323	3.58
324	3.38
325	3.18
326	3.01
327	2.84
328	2.65
329	2.47
330	2.32
331	2.16
332	2
333	1.85
334	1.71
335	1.56
336	1.43
337	1.3
338	1.18
339	1.07
340	0.96
341	0.86
342	0.77
343	0.68
344	0.6
345	0.53
346	0.46
347	0.39
348	0.33
349	0.27
350	0.21
351	0.16
352	0.13
353	0.09
354	0.06
355	0.03
356	0.02
357	0
358	0
359	0
Vertical	360
0	0.8
1	0.1
2	0
3	0.5
4	1.8
5	3.9
6	7.3
7	11.9
8	25
9	29.4
10	20.4
11	20.3
12	23.1
13	31.3
14	28.9
15	22.5
16	21.9
17	23.8
18	28.1
19	26.5
20	21.9
21	19.9
22	19.7
23	20.8
24	24
25	29.6
26	29.6
27	24.8
28	22.8
29	23.4
30	24.9
31	44.9
32	34.1
33	24.7
34	21.2
35	20
36	19.8
37	20.5
38	22.8
39	26.2
40	30.5
41	31.9
42	29.6
43	28.4
44	30
45	32.3
46	56.6
47	34.9
48	29.8
49	26.6
50	25.1
51	24.3
52	24.1
53	24.3
54	24.9
55	25.9
56	27
57	28.6
58	30.5
59	32.4
60	35.1
61	39.7
62	43
63	45.7
64	43.6
65	44.7
66	42.6
67	45.8
68	44.2
69	43
70	38.9
71	37.5
72	35.7
73	35.1
74	34.5
75	34.7
76	34.5
77	35.3
78	35.2
79	36.1
80	36.6
81	37.4
82	37.7
83	38
84	38.3
85	38.7
86	40.1
87	40.9
88	40.9
89	42
90	42.8
91	44.8
92	37.9
93	46.1
94	44.7
95	44.2
96	45
97	45.9
98	46.3
99	45.8
100	46.9
101	47.3
102	49
103	49.6
104	48.4
105	46.1
106	44.3
107	43.3
108	41.4
109	39.9
110	38.3
111	37.4
112	36.2
113	34.7
114	34.3
115	34.2
116	33.2
117	32.7
118	31.5
119	30.6
120	30.1
121	29.7
122	29.7
123	29.9
124	30.5
125	31.5
126	31.6
127	33
128	32.9
129	32.9
130	32.6
131	31.9
132	31.9
133	32
134	32.4
135	33
136	33.9
137	36
138	37.3
139	39.5
140	38.9
141	37.5
142	37.8
143	38.6
144	42.9
145	45.6
146	40.4
147	37.7
148	35.4
149	34.3
150	34
151	35.7
152	37.5
153	43.4
154	52.4
155	56
156	47
157	46.9
158	48.6
159	48.4
160	46.3
161	42.5
162	39.4
163	37
164	36.1
165	36.7
166	38.7
167	38.8
168	38.3
169	37.6
170	40
171	42.3
172	46.6
173	43.8
174	40
175	39.1
176	40.4
177	41.6
178	40
179	36.9
180	36.8
181	39.5
182	46.2
183	49
184	44.9
185	42.8
186	39.8
187	38.2
188	38
189	39.1
190	39.1
191	37.3
192	36.3
193	39
194	44.2
195	52.2
196	54.1
197	54.7
198	46
199	39.3
200	35.8
201	33.8
202	32.8
203	33.3
204	35.5
205	39.9
206	44.9
207	45
208	49
209	48
210	36.9
211	33.1
212	31
213	31.6
214	33.3
215	37.5
216	39.4
217	36.9
218	34
219	33.3
220	34.2
221	36
222	36.9
223	37.2
224	37.8
